Algoritmo,Numero de estado,Valores de h
Genetic Algorithm,7229,3
Genetic Algorithm,7230,2
Genetic Algorithm,7231,6
Genetic Algorithm,7232,10
Genetic Algorithm,7233,8
Genetic Algorithm,7234,6
Genetic Algorithm,7235,5
Genetic Algorithm,7236,5
Genetic Algorithm,7237,8
Genetic Algorithm,7238,6
Genetic Algorithm,7239,4
Genetic Algorithm,7240,2
Genetic Algorithm,7241,11
Genetic Algorithm,7242,5
Genetic Algorithm,7243,4
Genetic Algorithm,7244,8
Genetic Algorithm,7245,4
Genetic Algorithm,7246,3
Genetic Algorithm,7247,12
Genetic Algorithm,7248,7
Genetic Algorithm,7249,2
Genetic Algorithm,7250,16
Genetic Algorithm,7251,7
Genetic Algorithm,7252,12
Genetic Algorithm,7253,6
Genetic Algorithm,7254,6
Genetic Algorithm,7255,2
Genetic Algorithm,7256,6
Genetic Algorithm,7257,6
Genetic Algorithm,7258,4
Genetic Algorithm,7259,8
Genetic Algorithm,7260,13
Genetic Algorithm,7261,10
Genetic Algorithm,7262,4
Genetic Algorithm,7263,3
Genetic Algorithm,7264,3
Genetic Algorithm,7265,4
Genetic Algorithm,7266,4
Genetic Algorithm,7267,7
Genetic Algorithm,7268,8
Genetic Algorithm,7269,8
Genetic Algorithm,7270,5
Genetic Algorithm,7271,4
Genetic Algorithm,7272,3
Genetic Algorithm,7273,5
Genetic Algorithm,7274,7
Genetic Algorithm,7275,7
Genetic Algorithm,7276,6
Genetic Algorithm,7277,2
Genetic Algorithm,7278,4
Genetic Algorithm,7279,4
Genetic Algorithm,7280,5
Genetic Algorithm,7281,6
Genetic Algorithm,7282,8
Genetic Algorithm,7283,4
Genetic Algorithm,7284,5
Genetic Algorithm,7285,8
Genetic Algorithm,7286,4
Genetic Algorithm,7287,5
Genetic Algorithm,7288,5
Genetic Algorithm,7289,2
Genetic Algorithm,7290,5
Genetic Algorithm,7291,4
Genetic Algorithm,7292,3
Genetic Algorithm,7293,4
Genetic Algorithm,7294,3
Genetic Algorithm,7295,2
Genetic Algorithm,7296,5
Genetic Algorithm,7297,8
Genetic Algorithm,7298,5
Genetic Algorithm,7299,5
Genetic Algorithm,7300,4
Genetic Algorithm,7301,4
Genetic Algorithm,7302,4
Genetic Algorithm,7303,2
Genetic Algorithm,7304,7
Genetic Algorithm,7305,7
Genetic Algorithm,7306,3
Genetic Algorithm,7307,13
Genetic Algorithm,7308,4
Genetic Algorithm,7309,7
Genetic Algorithm,7310,7
Genetic Algorithm,7311,5
Genetic Algorithm,7312,6
Genetic Algorithm,7313,7
Genetic Algorithm,7314,4
Genetic Algorithm,7315,11
Genetic Algorithm,7316,5
Genetic Algorithm,7317,3
Genetic Algorithm,7318,5
Genetic Algorithm,7319,7
Genetic Algorithm,7320,2
Genetic Algorithm,7321,4
Genetic Algorithm,7322,5
Genetic Algorithm,7323,8
Genetic Algorithm,7324,7
Genetic Algorithm,7325,10
Genetic Algorithm,7326,4
Genetic Algorithm,7327,6
Genetic Algorithm,7328,5
Genetic Algorithm,7329,6
Genetic Algorithm,7330,4
Genetic Algorithm,7331,5
Genetic Algorithm,7332,4
Genetic Algorithm,7333,2
Genetic Algorithm,7334,6
Genetic Algorithm,7335,5
Genetic Algorithm,7336,6
Genetic Algorithm,7337,4
Genetic Algorithm,7338,7
Genetic Algorithm,7339,4
Genetic Algorithm,7340,6
Genetic Algorithm,7341,5
Genetic Algorithm,7342,7
Genetic Algorithm,7343,5
Genetic Algorithm,7344,2
Genetic Algorithm,7345,3
Genetic Algorithm,7346,8
Genetic Algorithm,7347,5
Genetic Algorithm,7348,13
Genetic Algorithm,7349,5
Genetic Algorithm,7350,6
Genetic Algorithm,7351,12
Genetic Algorithm,7352,11
Genetic Algorithm,7353,8
Genetic Algorithm,7354,4
Genetic Algorithm,7355,6
Genetic Algorithm,7356,7
Genetic Algorithm,7357,5
Genetic Algorithm,7358,10
Genetic Algorithm,7359,5
Genetic Algorithm,7360,5
Genetic Algorithm,7361,2
Genetic Algorithm,7362,4
Genetic Algorithm,7363,2
Genetic Algorithm,7364,7
Genetic Algorithm,7365,5
Genetic Algorithm,7366,2
Genetic Algorithm,7367,7
Genetic Algorithm,7368,12
Genetic Algorithm,7369,7
Genetic Algorithm,7370,3
Genetic Algorithm,7371,10
Genetic Algorithm,7372,7
Genetic Algorithm,7373,7
Genetic Algorithm,7374,2
Genetic Algorithm,7375,9
Genetic Algorithm,7376,2
Genetic Algorithm,7377,4
Genetic Algorithm,7378,7
Genetic Algorithm,7379,8
Genetic Algorithm,7380,8
Genetic Algorithm,7381,11
Genetic Algorithm,7382,7
Genetic Algorithm,7383,2
Genetic Algorithm,7384,9
Genetic Algorithm,7385,7
Genetic Algorithm,7386,6
Genetic Algorithm,7387,5
Genetic Algorithm,7388,14
Genetic Algorithm,7389,5
Genetic Algorithm,7390,5
Genetic Algorithm,7391,8
Genetic Algorithm,7392,4
Genetic Algorithm,7393,7
Genetic Algorithm,7394,8
Genetic Algorithm,7395,4
Genetic Algorithm,7396,2
Genetic Algorithm,7397,10
Genetic Algorithm,7398,10
Genetic Algorithm,7399,4
Genetic Algorithm,7400,2
Genetic Algorithm,7401,4
Genetic Algorithm,7402,7
Genetic Algorithm,7403,11
Genetic Algorithm,7404,7
Genetic Algorithm,7405,11
Genetic Algorithm,7406,3
Genetic Algorithm,7407,5
Genetic Algorithm,7408,2
Genetic Algorithm,7409,5
Genetic Algorithm,7410,5
Genetic Algorithm,7411,8
Genetic Algorithm,7412,4
Genetic Algorithm,7413,8
Genetic Algorithm,7414,4
Genetic Algorithm,7415,4
Genetic Algorithm,7416,2
Genetic Algorithm,7417,4
Genetic Algorithm,7418,5
Genetic Algorithm,7419,6
Genetic Algorithm,7420,3
Genetic Algorithm,7421,3
Genetic Algorithm,7422,8
Genetic Algorithm,7423,5
Genetic Algorithm,7424,5
Genetic Algorithm,7425,3
Genetic Algorithm,7426,2
Genetic Algorithm,7427,5
Genetic Algorithm,7428,9
Genetic Algorithm,7429,5
Genetic Algorithm,7430,7
Genetic Algorithm,7431,6
Genetic Algorithm,7432,4
Genetic Algorithm,7433,3
Genetic Algorithm,7434,9
Genetic Algorithm,7435,7
Genetic Algorithm,7436,7
Genetic Algorithm,7437,2
Genetic Algorithm,7438,5
Genetic Algorithm,7439,4
Genetic Algorithm,7440,10
Genetic Algorithm,7441,9
Genetic Algorithm,7442,7
Genetic Algorithm,7443,2
Genetic Algorithm,7444,2
Genetic Algorithm,7445,7
Genetic Algorithm,7446,7
Genetic Algorithm,7447,2
Genetic Algorithm,7448,1
Genetic Algorithm,7449,7
Genetic Algorithm,7450,9
Genetic Algorithm,7451,8
Genetic Algorithm,7452,7
Genetic Algorithm,7453,8
Genetic Algorithm,7454,6
Genetic Algorithm,7455,3
Genetic Algorithm,7456,8
Genetic Algorithm,7457,9
Genetic Algorithm,7458,3
Genetic Algorithm,7459,8
Genetic Algorithm,7460,6
Genetic Algorithm,7461,4
Genetic Algorithm,7462,6
Genetic Algorithm,7463,5
Genetic Algorithm,7464,3
Genetic Algorithm,7465,7
Genetic Algorithm,7466,9
Genetic Algorithm,7467,5
Genetic Algorithm,7468,8
Genetic Algorithm,7469,5
Genetic Algorithm,7470,4
Genetic Algorithm,7471,2
Genetic Algorithm,7472,5
Genetic Algorithm,7473,4
Genetic Algorithm,7474,5
Genetic Algorithm,7475,5
Genetic Algorithm,7476,8
Genetic Algorithm,7477,8
Genetic Algorithm,7478,6
Genetic Algorithm,7479,8
Genetic Algorithm,7480,4
Genetic Algorithm,7481,7
Genetic Algorithm,7482,8
Genetic Algorithm,7483,9
Genetic Algorithm,7484,8
Genetic Algorithm,7485,8
Genetic Algorithm,7486,6
Genetic Algorithm,7487,4
Genetic Algorithm,7488,6
Genetic Algorithm,7489,4
Genetic Algorithm,7490,8
Genetic Algorithm,7491,4
Genetic Algorithm,7492,8
Genetic Algorithm,7493,2
Genetic Algorithm,7494,5
Genetic Algorithm,7495,2
Genetic Algorithm,7496,7
Genetic Algorithm,7497,8
Genetic Algorithm,7498,7
Genetic Algorithm,7499,8
Genetic Algorithm,7500,8
Genetic Algorithm,7501,6
Genetic Algorithm,7502,13
Genetic Algorithm,7503,10
Genetic Algorithm,7504,6
Genetic Algorithm,7505,7
Genetic Algorithm,7506,11
Genetic Algorithm,7507,6
Genetic Algorithm,7508,6
Genetic Algorithm,7509,5
Genetic Algorithm,7510,4
Genetic Algorithm,7511,10
Genetic Algorithm,7512,6
Genetic Algorithm,7513,4
Genetic Algorithm,7514,13
Genetic Algorithm,7515,3
Genetic Algorithm,7516,6
Genetic Algorithm,7517,3
Genetic Algorithm,7518,3
Genetic Algorithm,7519,4
Genetic Algorithm,7520,5
Genetic Algorithm,7521,4
Genetic Algorithm,7522,4
Genetic Algorithm,7523,8
Genetic Algorithm,7524,11
Genetic Algorithm,7525,3
Genetic Algorithm,7526,3
Genetic Algorithm,7527,6
Genetic Algorithm,7528,4
Genetic Algorithm,7529,9
Genetic Algorithm,7530,5
Genetic Algorithm,7531,6
Genetic Algorithm,7532,8
Genetic Algorithm,7533,1
Genetic Algorithm,7534,6
Genetic Algorithm,7535,4
Genetic Algorithm,7536,4
Genetic Algorithm,7537,6
Genetic Algorithm,7538,10
Genetic Algorithm,7539,10
Genetic Algorithm,7540,6
Genetic Algorithm,7541,11
Genetic Algorithm,7542,10
Genetic Algorithm,7543,8
Genetic Algorithm,7544,8
Genetic Algorithm,7545,7
Genetic Algorithm,7546,3
Genetic Algorithm,7547,9
Genetic Algorithm,7548,3
Genetic Algorithm,7549,8
Genetic Algorithm,7550,9
Genetic Algorithm,7551,12
Genetic Algorithm,7552,2
Genetic Algorithm,7553,2
Genetic Algorithm,7554,6
Genetic Algorithm,7555,5
Genetic Algorithm,7556,8
Genetic Algorithm,7557,7
Genetic Algorithm,7558,4
Genetic Algorithm,7559,2
Genetic Algorithm,7560,3
Genetic Algorithm,7561,5
Genetic Algorithm,7562,4
Genetic Algorithm,7563,2
Genetic Algorithm,7564,7
Genetic Algorithm,7565,12
Genetic Algorithm,7566,7
Genetic Algorithm,7567,4
Genetic Algorithm,7568,8
Genetic Algorithm,7569,6
Genetic Algorithm,7570,5
Genetic Algorithm,7571,5
Genetic Algorithm,7572,2
Genetic Algorithm,7573,8
Genetic Algorithm,7574,6
Genetic Algorithm,7575,6
Genetic Algorithm,7576,4
Genetic Algorithm,7577,11
Genetic Algorithm,7578,8
Genetic Algorithm,7579,6
Genetic Algorithm,7580,6
Genetic Algorithm,7581,6
Genetic Algorithm,7582,7
Genetic Algorithm,7583,4
Genetic Algorithm,7584,9
Genetic Algorithm,7585,8
Genetic Algorithm,7586,4
Genetic Algorithm,7587,7
Genetic Algorithm,7588,4
Genetic Algorithm,7589,7
Genetic Algorithm,7590,7
Genetic Algorithm,7591,6
Genetic Algorithm,7592,7
Genetic Algorithm,7593,7
Genetic Algorithm,7594,5
Genetic Algorithm,7595,6
Genetic Algorithm,7596,5
Genetic Algorithm,7597,11
Genetic Algorithm,7598,4
Genetic Algorithm,7599,8
Genetic Algorithm,7600,5
Genetic Algorithm,7601,9
Genetic Algorithm,7602,3
Genetic Algorithm,7603,5
Genetic Algorithm,7604,5
Genetic Algorithm,7605,7
Genetic Algorithm,7606,9
Genetic Algorithm,7607,1
Genetic Algorithm,7608,4
Genetic Algorithm,7609,3
Genetic Algorithm,7610,4
Genetic Algorithm,7611,10
Genetic Algorithm,7612,7
Genetic Algorithm,7613,4
Genetic Algorithm,7614,8
Genetic Algorithm,7615,15
Genetic Algorithm,7616,9
Genetic Algorithm,7617,12
Genetic Algorithm,7618,6
Genetic Algorithm,7619,5
Genetic Algorithm,7620,2
Genetic Algorithm,7621,15
Genetic Algorithm,7622,9
Genetic Algorithm,7623,5
Genetic Algorithm,7624,2
Genetic Algorithm,7625,3
Genetic Algorithm,7626,6
Genetic Algorithm,7627,10
Genetic Algorithm,7628,9
Genetic Algorithm,7629,11
Genetic Algorithm,7630,5
Genetic Algorithm,7631,8
Genetic Algorithm,7632,5
Genetic Algorithm,7633,2
Genetic Algorithm,7634,10
Genetic Algorithm,7635,7
Genetic Algorithm,7636,6
Genetic Algorithm,7637,5
Genetic Algorithm,7638,3
Genetic Algorithm,7639,5
Genetic Algorithm,7640,5
Genetic Algorithm,7641,5
Genetic Algorithm,7642,7
Genetic Algorithm,7643,11
Genetic Algorithm,7644,10
Genetic Algorithm,7645,2
Genetic Algorithm,7646,9
Genetic Algorithm,7647,4
Genetic Algorithm,7648,6
Genetic Algorithm,7649,2
Genetic Algorithm,7650,7
Genetic Algorithm,7651,6
Genetic Algorithm,7652,7
Genetic Algorithm,7653,3
Genetic Algorithm,7654,6
Genetic Algorithm,7655,10
Genetic Algorithm,7656,4
Genetic Algorithm,7657,5
Genetic Algorithm,7658,6
Genetic Algorithm,7659,4
Genetic Algorithm,7660,10
Genetic Algorithm,7661,5
Genetic Algorithm,7662,2
Genetic Algorithm,7663,6
Genetic Algorithm,7664,8
Genetic Algorithm,7665,13
Genetic Algorithm,7666,6
Genetic Algorithm,7667,3
Genetic Algorithm,7668,5
Genetic Algorithm,7669,1
Genetic Algorithm,7670,8
Genetic Algorithm,7671,7
Genetic Algorithm,7672,7
Genetic Algorithm,7673,7
Genetic Algorithm,7674,4
Genetic Algorithm,7675,11
Genetic Algorithm,7676,6
Genetic Algorithm,7677,3
Genetic Algorithm,7678,4
Genetic Algorithm,7679,7
Genetic Algorithm,7680,5
Genetic Algorithm,7681,5
Genetic Algorithm,7682,7
Genetic Algorithm,7683,6
Genetic Algorithm,7684,7
Genetic Algorithm,7685,5
Genetic Algorithm,7686,4
Genetic Algorithm,7687,6
Genetic Algorithm,7688,8
Genetic Algorithm,7689,2
Genetic Algorithm,7690,3
Genetic Algorithm,7691,8
Genetic Algorithm,7692,3
Genetic Algorithm,7693,7
Genetic Algorithm,7694,5
Genetic Algorithm,7695,6
Genetic Algorithm,7696,8
Genetic Algorithm,7697,9
Genetic Algorithm,7698,9
Genetic Algorithm,7699,5
Genetic Algorithm,7700,7
Genetic Algorithm,7701,4
Genetic Algorithm,7702,1
Genetic Algorithm,7703,5
Genetic Algorithm,7704,2
Genetic Algorithm,7705,7
Genetic Algorithm,7706,7
Genetic Algorithm,7707,6
Genetic Algorithm,7708,4
Genetic Algorithm,7709,6
Genetic Algorithm,7710,3
Genetic Algorithm,7711,4
Genetic Algorithm,7712,4
Genetic Algorithm,7713,11
Genetic Algorithm,7714,5
Genetic Algorithm,7715,9
Genetic Algorithm,7716,6
Genetic Algorithm,7717,6
Genetic Algorithm,7718,3
Genetic Algorithm,7719,4
Genetic Algorithm,7720,8
Genetic Algorithm,7721,6
Genetic Algorithm,7722,9
Genetic Algorithm,7723,6
Genetic Algorithm,7724,8
Genetic Algorithm,7725,4
Genetic Algorithm,7726,3
Genetic Algorithm,7727,12
Genetic Algorithm,7728,2
Genetic Algorithm,7729,3
Genetic Algorithm,7730,3
Genetic Algorithm,7731,2
Genetic Algorithm,7732,4
Genetic Algorithm,7733,5
Genetic Algorithm,7734,12
Genetic Algorithm,7735,4
Genetic Algorithm,7736,13
Genetic Algorithm,7737,8
Genetic Algorithm,7738,2
Genetic Algorithm,7739,7
Genetic Algorithm,7740,6
Genetic Algorithm,7741,5
Genetic Algorithm,7742,5
Genetic Algorithm,7743,9
Genetic Algorithm,7744,7
Genetic Algorithm,7745,8
Genetic Algorithm,7746,4
Genetic Algorithm,7747,4
Genetic Algorithm,7748,9
Genetic Algorithm,7749,9
Genetic Algorithm,7750,8
Genetic Algorithm,7751,6
Genetic Algorithm,7752,6
Genetic Algorithm,7753,6
Genetic Algorithm,7754,8
Genetic Algorithm,7755,5
Genetic Algorithm,7756,9
Genetic Algorithm,7757,8
Genetic Algorithm,7758,12
Genetic Algorithm,7759,4
Genetic Algorithm,7760,4
Genetic Algorithm,7761,6
Genetic Algorithm,7762,8
Genetic Algorithm,7763,9
Genetic Algorithm,7764,5
Genetic Algorithm,7765,6
Genetic Algorithm,7766,2
Genetic Algorithm,7767,3
Genetic Algorithm,7768,8
Genetic Algorithm,7769,4
Genetic Algorithm,7770,7
Genetic Algorithm,7771,6
Genetic Algorithm,7772,6
Genetic Algorithm,7773,7
Genetic Algorithm,7774,12
Genetic Algorithm,7775,2
Genetic Algorithm,7776,5
Genetic Algorithm,7777,5
Genetic Algorithm,7778,5
Genetic Algorithm,7779,8
Genetic Algorithm,7780,4
Genetic Algorithm,7781,9
Genetic Algorithm,7782,7
Genetic Algorithm,7783,9
Genetic Algorithm,7784,6
Genetic Algorithm,7785,9
Genetic Algorithm,7786,8
Genetic Algorithm,7787,2
Genetic Algorithm,7788,3
Genetic Algorithm,7789,5
Genetic Algorithm,7790,3
Genetic Algorithm,7791,5
Genetic Algorithm,7792,4
Genetic Algorithm,7793,4
Genetic Algorithm,7794,6
Genetic Algorithm,7795,5
Genetic Algorithm,7796,5
Genetic Algorithm,7797,8
Genetic Algorithm,7798,5
Genetic Algorithm,7799,7
Genetic Algorithm,7800,8
Genetic Algorithm,7801,4
Genetic Algorithm,7802,6
Genetic Algorithm,7803,8
Genetic Algorithm,7804,5
Genetic Algorithm,7805,7
Genetic Algorithm,7806,4
Genetic Algorithm,7807,6
Genetic Algorithm,7808,14
Genetic Algorithm,7809,8
Genetic Algorithm,7810,7
Genetic Algorithm,7811,7
Genetic Algorithm,7812,4
Genetic Algorithm,7813,5
Genetic Algorithm,7814,6
Genetic Algorithm,7815,10
Genetic Algorithm,7816,10
Genetic Algorithm,7817,4
Genetic Algorithm,7818,6
Genetic Algorithm,7819,7
Genetic Algorithm,7820,4
Genetic Algorithm,7821,5
Genetic Algorithm,7822,2
Genetic Algorithm,7823,5
Genetic Algorithm,7824,4
Genetic Algorithm,7825,2
Genetic Algorithm,7826,8
Genetic Algorithm,7827,9
Genetic Algorithm,7828,7
Genetic Algorithm,7829,8
Genetic Algorithm,7830,4
Genetic Algorithm,7831,4
Genetic Algorithm,7832,4
Genetic Algorithm,7833,5
Genetic Algorithm,7834,8
Genetic Algorithm,7835,7
Genetic Algorithm,7836,2
Genetic Algorithm,7837,11
Genetic Algorithm,7838,5
Genetic Algorithm,7839,6
Genetic Algorithm,7840,4
Genetic Algorithm,7841,5
Genetic Algorithm,7842,4
Genetic Algorithm,7843,6
Genetic Algorithm,7844,10
Genetic Algorithm,7845,9
Genetic Algorithm,7846,4
Genetic Algorithm,7847,2
Genetic Algorithm,7848,4
Genetic Algorithm,7849,3
Genetic Algorithm,7850,7
Genetic Algorithm,7851,7
Genetic Algorithm,7852,5
Genetic Algorithm,7853,10
Genetic Algorithm,7854,3
Genetic Algorithm,7855,10
Genetic Algorithm,7856,9
Genetic Algorithm,7857,9
Genetic Algorithm,7858,11
Genetic Algorithm,7859,4
Genetic Algorithm,7860,8
Genetic Algorithm,7861,2
Genetic Algorithm,7862,4
Genetic Algorithm,7863,9
Genetic Algorithm,7864,2
Genetic Algorithm,7865,6
Genetic Algorithm,7866,6
Genetic Algorithm,7867,3
Genetic Algorithm,7868,8
Genetic Algorithm,7869,6
Genetic Algorithm,7870,13
Genetic Algorithm,7871,10
Genetic Algorithm,7872,2
Genetic Algorithm,7873,11
Genetic Algorithm,7874,16
Genetic Algorithm,7875,2
Genetic Algorithm,7876,9
Genetic Algorithm,7877,9
Genetic Algorithm,7878,8
Genetic Algorithm,7879,6
Genetic Algorithm,7880,5
Genetic Algorithm,7881,9
Genetic Algorithm,7882,10
Genetic Algorithm,7883,4
Genetic Algorithm,7884,4
Genetic Algorithm,7885,2
Genetic Algorithm,7886,8
Genetic Algorithm,7887,7
Genetic Algorithm,7888,3
Genetic Algorithm,7889,6
Genetic Algorithm,7890,3
Genetic Algorithm,7891,6
Genetic Algorithm,7892,2
Genetic Algorithm,7893,9
Genetic Algorithm,7894,11
Genetic Algorithm,7895,8
Genetic Algorithm,7896,15
Genetic Algorithm,7897,8
Genetic Algorithm,7898,8
Genetic Algorithm,7899,4
Genetic Algorithm,7900,9
Genetic Algorithm,7901,7
Genetic Algorithm,7902,3
Genetic Algorithm,7903,5
Genetic Algorithm,7904,10
Genetic Algorithm,7905,12
Genetic Algorithm,7906,4
Genetic Algorithm,7907,3
Genetic Algorithm,7908,9
Genetic Algorithm,7909,6
Genetic Algorithm,7910,2
Genetic Algorithm,7911,7
Genetic Algorithm,7912,9
Genetic Algorithm,7913,8
Genetic Algorithm,7914,7
Genetic Algorithm,7915,15
Genetic Algorithm,7916,2
Genetic Algorithm,7917,6
Genetic Algorithm,7918,7
Genetic Algorithm,7919,7
Genetic Algorithm,7920,8
Genetic Algorithm,7921,3
Genetic Algorithm,7922,8
Genetic Algorithm,7923,9
Genetic Algorithm,7924,4
Genetic Algorithm,7925,6
Genetic Algorithm,7926,7
Genetic Algorithm,7927,7
Genetic Algorithm,7928,8
Genetic Algorithm,7929,5
Genetic Algorithm,7930,8
Genetic Algorithm,7931,4
Genetic Algorithm,7932,5
Genetic Algorithm,7933,8
Genetic Algorithm,7934,14
Genetic Algorithm,7935,12
Genetic Algorithm,7936,6
Genetic Algorithm,7937,6
Genetic Algorithm,7938,8
Genetic Algorithm,7939,11
Genetic Algorithm,7940,7
Genetic Algorithm,7941,7
Genetic Algorithm,7942,5
Genetic Algorithm,7943,8
Genetic Algorithm,7944,10
Genetic Algorithm,7945,7
Genetic Algorithm,7946,9
Genetic Algorithm,7947,4
Genetic Algorithm,7948,7
Genetic Algorithm,7949,3
Genetic Algorithm,7950,3
Genetic Algorithm,7951,6
Genetic Algorithm,7952,6
Genetic Algorithm,7953,10
Genetic Algorithm,7954,6
Genetic Algorithm,7955,7
Genetic Algorithm,7956,4
Genetic Algorithm,7957,4
Genetic Algorithm,7958,6
Genetic Algorithm,7959,9
Genetic Algorithm,7960,8
Genetic Algorithm,7961,4
Genetic Algorithm,7962,7
Genetic Algorithm,7963,6
Genetic Algorithm,7964,2
Genetic Algorithm,7965,2
Genetic Algorithm,7966,5
Genetic Algorithm,7967,7
Genetic Algorithm,7968,5
Genetic Algorithm,7969,5
Genetic Algorithm,7970,2
Genetic Algorithm,7971,4
Genetic Algorithm,7972,5
Genetic Algorithm,7973,2
Genetic Algorithm,7974,7
Genetic Algorithm,7975,4
Genetic Algorithm,7976,7
Genetic Algorithm,7977,6
Genetic Algorithm,7978,9
Genetic Algorithm,7979,11
Genetic Algorithm,7980,2
Genetic Algorithm,7981,8
Genetic Algorithm,7982,9
Genetic Algorithm,7983,9
Genetic Algorithm,7984,2
Genetic Algorithm,7985,5
Genetic Algorithm,7986,6
Genetic Algorithm,7987,4
Genetic Algorithm,7988,10
Genetic Algorithm,7989,4
Genetic Algorithm,7990,4
Genetic Algorithm,7991,5
Genetic Algorithm,7992,6
Genetic Algorithm,7993,9
Genetic Algorithm,7994,1
Genetic Algorithm,7995,10
Genetic Algorithm,7996,3
Genetic Algorithm,7997,3
Genetic Algorithm,7998,5
Genetic Algorithm,7999,7
Genetic Algorithm,8000,8
Genetic Algorithm,8001,7
Genetic Algorithm,8002,11
Genetic Algorithm,8003,2
Genetic Algorithm,8004,9
Genetic Algorithm,8005,3
Genetic Algorithm,8006,8
Genetic Algorithm,8007,4
Genetic Algorithm,8008,10
Genetic Algorithm,8009,2
Genetic Algorithm,8010,8
Genetic Algorithm,8011,5
Genetic Algorithm,8012,4
Genetic Algorithm,8013,4
Genetic Algorithm,8014,2
Genetic Algorithm,8015,9
Genetic Algorithm,8016,2
Genetic Algorithm,8017,3
Genetic Algorithm,8018,10
Genetic Algorithm,8019,3
Genetic Algorithm,8020,8
Genetic Algorithm,8021,3
Genetic Algorithm,8022,3
Genetic Algorithm,8023,10
Genetic Algorithm,8024,6
Genetic Algorithm,8025,5
Genetic Algorithm,8026,9
Genetic Algorithm,8027,11
Genetic Algorithm,8028,5
Genetic Algorithm,8029,12
Genetic Algorithm,8030,7
Genetic Algorithm,8031,9
Genetic Algorithm,8032,3
Genetic Algorithm,8033,13
Genetic Algorithm,8034,7
Genetic Algorithm,8035,5
Genetic Algorithm,8036,2
Genetic Algorithm,8037,10
Genetic Algorithm,8038,9
Genetic Algorithm,8039,1
Genetic Algorithm,8040,5
Genetic Algorithm,8041,5
Genetic Algorithm,8042,6
Genetic Algorithm,8043,5
Genetic Algorithm,8044,5
Genetic Algorithm,8045,6
Genetic Algorithm,8046,4
Genetic Algorithm,8047,9
Genetic Algorithm,8048,12
Genetic Algorithm,8049,8
Genetic Algorithm,8050,10
Genetic Algorithm,8051,8
Genetic Algorithm,8052,4
Genetic Algorithm,8053,2
Genetic Algorithm,8054,8
Genetic Algorithm,8055,3
Genetic Algorithm,8056,6
Genetic Algorithm,8057,10
Genetic Algorithm,8058,5
Genetic Algorithm,8059,2
Genetic Algorithm,8060,4
Genetic Algorithm,8061,6
Genetic Algorithm,8062,2
Genetic Algorithm,8063,9
Genetic Algorithm,8064,4
Genetic Algorithm,8065,7
Genetic Algorithm,8066,6
Genetic Algorithm,8067,13
Genetic Algorithm,8068,9
Genetic Algorithm,8069,9
Genetic Algorithm,8070,6
Genetic Algorithm,8071,2
Genetic Algorithm,8072,7
Genetic Algorithm,8073,8
Genetic Algorithm,8074,4
Genetic Algorithm,8075,9
Genetic Algorithm,8076,2
Genetic Algorithm,8077,5
Genetic Algorithm,8078,7
Genetic Algorithm,8079,10
Genetic Algorithm,8080,5
Genetic Algorithm,8081,7
Genetic Algorithm,8082,9
Genetic Algorithm,8083,9
Genetic Algorithm,8084,5
Genetic Algorithm,8085,3
Genetic Algorithm,8086,4
Genetic Algorithm,8087,9
Genetic Algorithm,8088,8
